sale_id;branch_id;shoe_id;sale_date;َquantity_sold;total_price
644854;2;SN319;28.10.2024;2;360
328323;1;CA842;28.10.2024;2;380
967755;1;SN179;11.08.2024;4;720
122460;2;FO440;02.05.2024;4;920
541982;3;CA166;13.12.2024;1;190
299674;2;BO420;05.12.2024;3;900
912400;3;FO540;28.03.2024;1;230
916060;1;BO838;17.09.2024;2;600
210381;2;FO622;27.10.2024;1;230
711448;2;BA547;29.07.2024;3;360
559982;1;FO356;11.12.2024;1;230
893407;3;BA947;04.05.2024;2;240
313631;1;BO868;28.01.2024;4;1200
899163;1;SN147;09.06.2024;4;720
731737;3;FO393;30.01.2024;2;460
616238;1;FO429;03.09.2024;2;460
170406;2;SN581;12.11.2024;2;360
975405;1;FO393;18.03.2024;3;690
521894;2;SN404;11.05.2024;3;540
906506;3;FO923;16.12.2024;4;920
778999;3;BO996;29.05.2024;2;600
308906;1;SA219;14.10.2024;3;450
821964;1;SN503;11.08.2024;1;180
967414;2;BA618;25.11.2024;2;240
549502;2;FO112;22.01.2024;3;690
687828;3;SN573;08.10.2024;4;720
875791;2;FO393;01.11.2024;2;460
807267;3;FO369;17.09.2024;4;920
258939;2;CA623;05.04.2024;1;190
771622;3;HE178;04.01.2024;2;500
361882;2;HE106;09.07.2024;3;750
287797;2;SN144;07.07.2024;4;720
515070;2;SN401;24.12.2024;1;180
195606;2;FO196;16.04.2024;2;460
358054;2;FO488;01.11.2024;1;230
626655;3;CA252;14.11.2024;2;380
648357;3;FO581;10.02.2024;3;690
437428;1;SN172;25.10.2024;1;180
305747;2;BO276;08.01.2024;1;300
207562;3;FO693;09.12.2024;2;460
806038;1;SN211;03.07.2024;4;720
187461;2;BA975;10.01.2024;4;480
236519;1;HE601;21.04.2024;1;250
365817;2;SN688;05.05.2024;2;360
864486;1;HE534;02.08.2024;2;500
154582;2;CA785;21.08.2024;4;760
354339;3;BA941;05.12.2024;2;240
623219;3;BA473;13.11.2024;2;240
306320;3;HE540;04.03.2024;2;500
586549;1;SN688;01.03.2024;3;540
460301;2;HE121;20.05.2024;1;250
805347;1;HE698;18.06.2024;2;500
109734;1;SN611;06.01.2024;2;360
932528;2;SN969;19.02.2024;3;540
533597;3;BO750;17.11.2024;4;1200
429640;2;CA163;31.10.2024;1;190
921898;1;FO963;04.11.2024;4;920
738568;1;BO737;02.09.2024;2;600
460205;3;FO744;01.03.2024;3;690
902587;1;BA884;06.07.2024;2;240
504587;3;SA284;29.11.2024;1;150
563055;1;BO915;04.01.2024;4;1200
286233;3;HE178;07.04.2024;4;1000
756409;3;HE320;05.10.2024;3;750
624465;1;BA201;10.08.2024;1;120
446757;3;CA623;09.08.2024;2;380
676980;2;BA784;10.01.2024;3;360
438054;2;SN964;16.02.2024;3;540
464811;2;CA363;16.08.2024;3;570
475845;2;HE562;29.12.2024;2;500
163770;2;BA201;08.03.2024;1;120
918249;1;FO196;03.11.2024;4;920
358595;1;HE997;14.10.2024;2;500
361215;3;SA270;11.07.2024;2;300
218695;2;BA929;27.12.2024;2;240
483009;1;BO185;05.08.2024;4;1200
722618;3;SA341;25.10.2024;1;150
555186;1;SA740;15.05.2024;4;600
125828;3;SN871;20.10.2024;2;360
782711;2;FO112;17.04.2024;4;920
326515;3;HE624;04.12.2024;1;250
166685;2;HE348;14.08.2024;4;1000
962784;3;CA730;11.10.2024;1;190
131351;2;HE549;06.04.2024;2;500
353730;3;BA499;10.01.2024;3;360
515688;3;CA716;28.10.2024;1;190
215914;1;CA591;08.12.2024;2;380
316040;3;CA167;24.12.2024;2;380
574408;3;BO125;18.02.2024;3;900
318452;3;FO196;12.01.2024;4;920
968438;2;BA525;14.04.2024;1;120
139859;3;CA142;26.09.2024;3;570
309344;1;SN766;13.10.2024;2;360
644852;2;BA818;31.03.2024;2;240
630522;3;SN165;14.09.2024;2;360
476114;3;BO948;22.11.2024;2;600
408128;2;BA795;22.03.2024;4;480
510355;2;FO704;17.02.2024;2;460
437050;1;FO928;19.07.2024;3;690
928988;3;SN689;14.06.2024;1;180
314799;2;SN825;05.04.2024;1;180
171716;2;CA514;11.08.2024;3;570
615088;2;FO529;30.03.2024;3;690
838964;3;BO897;30.04.2024;3;900
749685;1;SA515;20.02.2024;2;300
867185;2;BO623;08.07.2024;2;600
980499;1;CA274;01.10.2024;1;190
456390;2;CA514;22.03.2024;1;190
885545;1;CA895;16.03.2024;4;760
419626;3;CA669;24.01.2024;3;570
461841;2;SN935;23.06.2024;4;720
214725;2;BO420;28.04.2024;1;300
739685;2;SA725;26.05.2024;2;300
759559;1;SA515;30.09.2024;1;150
582397;3;BA525;08.03.2024;2;240
144660;1;BO651;10.02.2024;1;300
703538;1;FO356;17.12.2024;1;230
719004;1;BA947;05.11.2024;1;120
529574;3;HE348;24.08.2024;2;500
592590;3;BA863;28.10.2024;1;120
547137;1;SN258;21.09.2024;3;540
292334;3;BA863;09.02.2024;4;480
869215;1;CA765;25.04.2024;2;380
487222;3;BO897;24.05.2024;4;1200
186172;3;BO705;04.05.2024;1;300
964393;1;BO832;04.07.2024;1;300
222253;2;HE601;16.06.2024;3;750
118565;1;HE783;15.10.2024;2;500
477891;3;CA293;08.02.2024;4;760
458714;2;CA686;17.06.2024;3;570
494476;1;BO284;24.02.2024;1;300
290818;3;SA770;06.09.2024;4;600
897227;3;BA525;20.09.2024;1;120
743132;3;BO185;23.09.2024;3;900
689105;2;SN871;14.05.2024;1;180
736717;2;HE796;10.02.2024;3;750
188384;1;FO392;27.03.2024;1;230
273565;2;BO934;20.02.2024;3;900
311768;1;FO116;09.06.2024;1;230
915094;2;FO588;12.06.2024;4;920
477765;2;CA794;11.04.2024;3;570
592139;2;HE207;25.08.2024;3;750
793992;3;CA295;09.08.2024;3;570
168977;1;BO915;23.12.2024;3;900
900801;2;SA770;23.05.2024;3;450
910885;1;HE636;13.11.2024;2;500
374374;2;CA794;02.11.2024;2;380
303129;2;SN825;25.01.2024;4;720
359513;3;SN992;21.08.2024;3;540
280213;1;HE211;29.12.2024;2;500
760346;3;SA770;20.02.2024;3;450
760816;2;SA281;05.06.2024;3;450
414933;1;HE547;15.10.2024;4;1000
925259;1;BA148;26.05.2024;2;240
169751;2;CA806;23.08.2024;4;760
388322;2;HE460;25.03.2024;1;250
968251;3;BO963;22.12.2024;2;600
929106;2;SN407;16.05.2024;1;180
792496;2;SN138;02.02.2024;2;360
286363;1;BO241;02.01.2024;1;300
909042;3;BA729;06.08.2024;3;360
149930;3;BA526;10.07.2024;1;120
844878;2;SA600;25.02.2024;1;150
591521;3;SN319;19.05.2024;2;360
475456;3;SN703;16.11.2024;3;540
799510;2;SA219;15.09.2024;4;600
864923;3;FO607;13.11.2024;4;920
199003;2;BO185;04.06.2024;2;600
147042;1;HE915;14.07.2024;4;1000
445504;3;BO734;18.11.2024;1;300
907131;1;CA542;28.09.2024;3;570
725410;2;BA296;15.03.2024;1;120
523608;2;SA903;10.07.2024;2;300
592488;1;SN713;03.09.2024;4;720
539776;1;HE311;15.05.2024;1;250
174307;2;BO420;04.12.2024;2;600
298665;3;BA784;26.03.2024;1;120
381185;1;FO744;24.02.2024;1;230
371627;2;BA120;13.05.2024;3;360
317595;2;BO996;29.06.2024;2;600
168705;3;BA345;07.01.2024;2;240
905193;1;SA686;21.11.2024;1;150
407645;2;HE851;01.04.2024;3;750
230176;2;FO356;09.10.2024;2;460
902886;1;CA981;27.06.2024;3;570
181123;1;BA141;16.08.2024;4;480
577452;3;SN403;03.12.2024;4;720
721797;2;SN743;28.07.2024;3;540
737695;3;FO392;19.04.2024;2;460
723212;3;SA856;19.11.2024;3;450
476019;2;HE724;29.03.2024;2;500
705683;1;SN969;27.07.2024;2;360
625471;1;SN918;27.02.2024;3;540
968089;1;SN710;15.07.2024;3;540
903174;3;BA745;21.10.2024;1;120
554175;1;SA167;18.08.2024;2;300
988084;3;CA377;20.12.2024;3;570
516857;3;HE348;07.08.2024;2;500
732030;1;BA824;06.11.2024;2;240
192963;3;CA234;16.05.2024;3;570
730879;3;BA221;14.02.2024;2;240
843543;3;SA903;20.11.2024;1;150
706466;2;BO737;14.12.2024;3;900
321396;3;BA975;01.07.2024;4;480
408980;3;CA785;04.09.2024;4;760
289727;1;BO897;27.04.2024;4;1200
150516;2;BA499;14.07.2024;4;480
982420;1;SA515;26.09.2024;2;300
776234;2;SA911;08.11.2024;2;300
120384;1;SA934;03.03.2024;3;450
710128;2;SA372;05.02.2024;2;300
906365;2;HE562;09.11.2024;2;500
676932;2;BO305;15.12.2024;2;600
484577;3;FO369;11.12.2024;1;230
614235;2;FO607;29.12.2024;2;460
282270;2;FO246;31.07.2024;3;690
178681;2;BO431;13.05.2024;4;1200
811963;1;SA686;10.11.2024;3;450
171006;3;BA975;03.01.2024;3;360
436272;2;CA362;06.11.2024;2;380
402428;1;HE540;28.06.2024;3;750
912010;1;BA941;08.11.2024;1;120
274084;1;HE835;10.07.2024;4;1000
834344;1;BA939;20.12.2024;1;120
417129;2;HE733;30.07.2024;1;250
615557;2;BO995;14.04.2024;4;1200
820687;3;SA674;08.06.2024;3;450
994617;2;SN689;10.09.2024;2;360
806300;3;SA504;09.01.2024;2;300
686007;2;BA816;28.06.2024;4;480
964891;3;BA473;19.10.2024;3;360
895833;3;HE121;16.11.2024;3;750
992070;3;SN992;04.08.2024;1;180
329150;3;SN829;19.06.2024;4;720
584880;3;BA201;30.09.2024;1;120
661499;3;FO369;22.03.2024;3;690
566051;2;BO693;02.02.2024;4;1200
324863;1;FO433;31.08.2024;2;460
365845;1;SA437;09.03.2024;3;450
572971;1;SN211;02.12.2024;3;540
994896;1;HE133;19.09.2024;4;1000
428940;3;HE601;12.08.2024;2;500
772268;3;CA362;18.11.2024;1;190
826641;1;CA842;24.01.2024;4;760
377550;2;FO540;23.12.2024;2;460
691319;2;BA120;11.03.2024;2;240
133913;2;HE468;07.12.2024;1;250
271355;2;SA210;11.10.2024;4;600
904909;1;SA770;28.06.2024;4;600
491131;1;SN119;05.05.2024;1;180
757828;3;HE178;26.09.2024;3;750
553337;3;SA793;03.09.2024;1;150
774866;1;FO622;03.10.2024;1;230
232636;2;SN829;18.07.2024;1;180
957760;3;HE627;02.01.2024;4;1000
947041;2;BO305;21.04.2024;2;600
623901;2;SA840;08.10.2024;3;450
837031;3;BO995;04.02.2024;1;300
201583;2;BA332;16.06.2024;3;360
105679;3;SA793;08.06.2024;4;600
134198;3;FO581;20.02.2024;3;690
821706;3;SA600;01.11.2024;4;600
107765;3;HE414;07.02.2024;4;1000
772888;3;FO693;17.11.2024;2;460
621767;2;HE534;25.06.2024;2;500
916388;3;HE549;30.07.2024;4;1000
589922;2;BA818;20.06.2024;2;240
105956;2;BA816;11.09.2024;2;240
690556;2;BO693;14.12.2024;4;1200
177979;3;SA740;06.11.2024;3;450
139005;1;FO607;04.05.2024;1;230
276987;2;BA296;04.11.2024;1;120
251702;1;BO868;04.02.2024;4;1200
828076;3;BO420;12.12.2024;1;300
429094;3;BA856;25.02.2024;3;360
996814;1;SA840;09.11.2024;4;600
205848;1;CA591;14.02.2024;2;380
514536;3;SN165;31.10.2024;2;360
563036;2;SN710;28.11.2024;1;180
869840;2;FO963;18.11.2024;1;230
976267;1;SA284;07.01.2024;2;300
669555;3;CA274;28.12.2024;1;190
178822;1;BO897;11.12.2024;4;1200
365338;1;SA496;12.04.2024;4;600
260313;3;HE508;10.12.2024;1;250
649508;2;HE392;21.07.2024;2;500
712269;1;CA794;19.11.2024;1;190
563218;1;CA252;05.01.2024;1;190
849597;3;FO581;06.09.2024;2;460
533591;1;CA295;06.02.2024;1;190
308703;1;FO429;02.01.2024;2;460
810414;2;CA882;08.09.2024;1;190
770044;3;CA633;16.02.2024;2;380
778328;1;HE888;06.02.2024;4;1000
217974;3;BA751;27.10.2024;4;480
489810;1;SA819;09.08.2024;1;150
898653;2;BO703;30.04.2024;1;300
832892;3;BO995;17.10.2024;3;900
831246;1;HE468;03.04.2024;3;750
883016;1;BA745;25.06.2024;4;480
121666;1;BO420;02.07.2024;1;300
769051;2;BA174;12.10.2024;1;120
758226;2;HE292;11.12.2024;3;750
878520;3;HE540;28.09.2024;2;500
788740;3;FO369;27.09.2024;2;460
978518;1;SN401;26.07.2024;4;720
537701;2;HE468;17.10.2024;4;1000
415039;1;SA611;03.04.2024;1;150
314672;1;HE508;02.12.2024;4;1000
449848;3;CA623;16.12.2024;2;380
879232;1;SN644;17.10.2024;3;540
752554;2;FO347;14.02.2024;4;920
940722;3;BO185;16.07.2024;1;300
510158;3;HE823;01.09.2024;2;500
588950;1;SN871;02.01.2024;3;540
267167;2;SA600;20.07.2024;1;150
679758;3;CA514;08.09.2024;4;760
534581;3;BO158;07.01.2024;1;300
932254;2;HE796;17.11.2024;4;1000
386124;1;FO928;07.11.2024;3;690
278530;1;CA901;14.04.2024;2;380
602415;2;FO609;16.06.2024;1;230
908925;2;HE311;21.07.2024;2;500
489082;3;FO455;12.03.2024;2;460
228377;3;HE601;23.01.2024;2;500
245748;1;HE468;08.09.2024;1;250
961411;1;BO920;05.03.2024;4;1200
403311;3;BA760;28.01.2024;1;120
679876;3;SA840;13.03.2024;3;450
242692;2;BO963;17.02.2024;4;1200
773009;1;SN361;17.10.2024;4;720
805767;2;SA856;16.12.2024;3;450
403775;2;SA549;04.07.2024;3;450
332196;2;SN683;09.03.2024;2;360
449946;3;FO437;11.09.2024;2;460
461164;2;CA363;09.07.2024;2;380
615512;1;CA234;09.10.2024;3;570
469897;2;SN653;03.04.2024;2;360
717011;1;BA971;24.03.2024;1;120
906048;3;BO856;17.05.2024;1;300
243753;1;SA686;12.09.2024;1;150
109198;3;BO651;08.08.2024;2;600
679492;2;BA729;27.09.2024;3;360
687625;2;HE392;13.04.2024;4;1000
638074;3;SA327;21.01.2024;4;600
679276;1;BA661;04.11.2024;2;240
912866;2;SA793;10.01.2024;1;150
642981;3;SN147;15.01.2024;2;360
859001;2;BO968;05.12.2024;4;1200
337349;3;SN165;23.03.2024;4;720
508614;1;HE601;17.12.2024;2;500
841727;1;BO526;20.06.2024;4;1200
568560;1;HE414;19.09.2024;4;1000
216506;2;BA729;30.03.2024;1;120
592160;2;BO693;11.06.2024;1;300
388700;2;FO997;06.02.2024;1;230
425658;2;BA843;20.08.2024;3;360
493893;1;SN407;25.06.2024;3;540
539482;2;HE404;18.12.2024;2;500
217520;3;HE404;21.11.2024;3;750
936896;3;BO705;28.01.2024;3;900
890994;3;BA221;26.08.2024;1;120
918801;2;CA295;21.11.2024;2;380
703241;1;BO313;18.12.2024;3;900
518766;2;SA611;13.10.2024;2;300
772333;2;HE392;18.03.2024;2;500
198328;3;CA167;10.07.2024;1;190
528454;1;SA275;05.08.2024;4;600
155174;1;BA740;12.03.2024;3;360
767953;3;SA819;01.04.2024;1;150
754378;2;SN407;20.01.2024;1;180
654013;2;BO540;08.12.2024;3;900
678956;1;HE835;27.10.2024;3;750
284780;3;BO838;06.10.2024;3;900
814849;2;SN969;10.09.2024;2;360
995713;2;CA320;13.11.2024;3;570
143798;3;SN644;21.09.2024;1;180
311287;1;SA281;03.03.2024;3;450
293259;1;SN905;05.01.2024;3;540
691057;3;BA843;07.03.2024;1;120
450579;2;FO632;10.07.2024;3;690
627243;3;HE915;22.11.2024;4;1000
375930;3;FO963;11.08.2024;2;460
733935;3;BO147;31.03.2024;4;1200
454816;2;SN573;15.03.2024;2;360
338389;1;SN602;09.03.2024;1;180
704471;2;HE835;24.05.2024;3;750
930568;1;FO333;28.03.2024;1;230
241646;3;FO704;02.05.2024;2;460
692654;2;FO774;13.07.2024;2;460
314077;3;FO787;12.04.2024;4;920
928041;3;BO605;04.04.2024;3;900
160785;2;HE699;31.05.2024;2;500
865807;1;SN653;23.06.2024;2;360
450981;3;BA547;17.05.2024;3;360
121812;2;SN644;09.12.2024;4;720
803053;1;BA816;09.07.2024;1;120
799172;2;FO802;13.08.2024;4;920
902753;3;FO928;18.05.2024;3;690
722282;2;SN497;14.01.2024;4;720
801846;3;BO280;06.03.2024;3;900
194345;2;CA635;20.04.2024;2;380
964216;3;BO381;07.04.2024;2;600
214102;3;SN683;04.12.2024;2;360
390445;2;BA120;07.12.2024;4;480
594323;1;CA842;25.11.2024;2;380
101685;3;SN211;28.05.2024;3;540
868885;1;CA166;05.07.2024;4;760
539740;2;BA247;24.02.2024;4;480
463585;2;CA142;30.12.2024;1;190
916872;3;SN743;03.02.2024;2;360
783226;3;BA740;28.04.2024;4;480
165069;2;HE133;15.08.2024;3;750
327067;1;HE207;28.11.2024;2;500
184278;1;BA296;08.07.2024;2;240
726972;1;CA785;13.11.2024;3;570
332423;1;BA941;01.04.2024;3;360
169207;1;HE823;09.11.2024;4;1000
371527;1;CA635;08.06.2024;1;190
667713;1;FO540;08.08.2024;2;460
710832;1;HE699;03.02.2024;4;1000
683345;3;CA669;05.12.2024;4;760
478689;3;BA941;06.10.2024;3;360
330215;1;HE624;17.11.2024;2;500
616384;3;SN512;11.05.2024;1;180
255313;3;BA929;09.12.2024;2;240
910132;3;FO704;26.10.2024;4;920
904415;2;BO605;21.06.2024;4;1200
587055;3;BA590;09.12.2024;1;120
230925;3;CA389;27.05.2024;2;380
874698;1;SA327;01.07.2024;1;150
466157;3;CA962;27.12.2024;2;380
941262;3;HE851;01.01.2024;4;1000
532092;3;CA514;25.05.2024;3;570
533985;1;CA995;08.09.2024;1;190
506810;3;BA468;06.09.2024;4;480
832619;2;FO685;05.10.2024;3;690
256940;1;SA210;03.04.2024;2;300
609383;2;HE562;06.06.2024;1;250
114659;2;SN825;03.06.2024;1;180
104283;3;HE783;05.10.2024;2;500
568473;2;BA526;25.06.2024;4;480
399590;2;FO744;06.11.2024;1;230
580867;3;CA363;07.05.2024;3;570
499905;1;BA565;06.03.2024;3;360
429483;2;FO149;16.01.2024;1;230
782098;2;BA526;30.10.2024;1;120
910488;3;SN503;12.01.2024;3;540
985148;3;CA518;18.01.2024;3;570
770115;2;HE698;02.11.2024;1;250
385874;3;SA372;03.06.2024;1;150
213061;1;FO196;12.04.2024;1;230
962489;1;SN905;08.09.2024;3;540
761605;1;BA843;29.07.2024;1;120
895823;1;SA341;07.02.2024;1;150
943195;3;BA332;09.03.2024;1;120
668149;2;BA513;29.05.2024;2;240
998715;2;SA934;27.02.2024;4;600
886614;3;BO623;31.01.2024;3;900
490116;2;SN138;12.07.2024;1;180
570821;2;SA807;19.09.2024;3;450
546886;2;HE915;18.09.2024;3;750
699085;1;CA794;23.11.2024;2;380
910067;2;HE839;20.03.2024;2;500
735640;1;FO581;25.07.2024;1;230
434625;1;FO356;13.01.2024;2;460
762524;2;BO305;26.04.2024;1;300
135502;1;FO607;24.01.2024;3;690
391272;1;BA781;09.03.2024;3;360
235132;3;HE206;22.06.2024;3;750
909471;2;HE508;21.04.2024;3;750
106158;3;FO835;27.04.2024;1;230
557830;1;BA311;20.01.2024;1;120
662342;2;BO325;02.09.2024;4;1200
885058;2;SN483;05.04.2024;3;540
207812;1;CA567;22.10.2024;1;190
473298;2;BO915;06.10.2024;1;300
822743;1;CA981;17.08.2024;2;380
125591;2;BO915;17.04.2024;3;900
193407;1;SN743;25.02.2024;2;360
112169;1;SA437;19.09.2024;4;600
693441;2;BA843;01.06.2024;1;120
405496;2;BO185;08.11.2024;2;600
803804;3;HE121;11.01.2024;1;250
730686;1;BA141;24.10.2024;2;240
856038;1;SA840;27.09.2024;1;150
575559;2;BA332;22.03.2024;3;360
443910;2;FO685;16.08.2024;2;460
806924;2;BO420;12.04.2024;1;300
997750;3;SN812;20.08.2024;3;540
931026;3;FO356;21.12.2024;2;460
761258;1;SN497;11.01.2024;2;360
311937;1;HE624;31.01.2024;4;1000
722651;3;SN688;06.02.2024;4;720
274511;1;HE121;12.04.2024;3;750
680502;2;BA863;10.11.2024;1;120
545989;1;SN688;19.08.2024;4;720
307524;2;HE133;26.08.2024;1;250
551306;1;HE348;01.01.2024;2;500
921773;2;HE104;11.03.2024;3;750
957277;3;SA210;12.11.2024;4;600
290419;3;BO118;10.02.2024;1;300
781568;2;CA962;15.02.2024;2;380
342691;1;CA540;08.10.2024;3;570
590868;1;CA995;15.06.2024;2;380
620366;3;BA221;17.09.2024;4;480
903182;1;BA174;04.01.2024;4;480
226323;2;SN769;05.06.2024;3;540
279936;3;BO734;03.06.2024;3;900
877976;2;HE133;01.10.2024;4;1000
783578;1;BA468;10.08.2024;4;480
452231;3;HE886;30.03.2024;4;1000
882732;1;BA771;15.11.2024;3;360
244090;2;SA807;02.10.2024;4;600
460806;2;HE955;24.09.2024;3;750
973390;1;HE547;20.03.2024;1;250
281810;2;CA369;15.03.2024;2;380
276851;1;BO948;14.10.2024;3;900
446854;1;BO247;24.07.2024;4;1200
631493;2;CA567;22.12.2024;4;760
331260;3;HE835;01.11.2024;4;1000
617888;2;CA806;27.07.2024;4;760
178383;3;HE211;10.01.2024;3;750
241073;2;HE733;24.04.2024;4;1000
299947;1;SN812;12.04.2024;1;180
420257;1;FO333;05.03.2024;1;230
768882;2;SN257;06.03.2024;1;180
301448;1;SN144;09.02.2024;4;720
295489;1;BO325;04.02.2024;4;1200
702663;3;SA819;25.03.2024;3;450
212288;2;BO455;09.06.2024;1;300
510562;3;BO868;11.04.2024;4;1200
565414;2;SA729;14.04.2024;2;300
555715;2;BA499;27.07.2024;4;480
962153;1;CA765;18.06.2024;2;380
941576;2;BA528;09.03.2024;1;120
346721;3;SN403;25.04.2024;2;360
599039;1;CA377;04.04.2024;1;190
233126;3;BO146;21.10.2024;2;600
596524;3;HE468;29.05.2024;1;250
350458;2;CA542;20.01.2024;1;190
970539;2;BA120;28.12.2024;3;360
496528;3;BO651;03.04.2024;3;900
164179;3;SN935;11.12.2024;3;540
347219;2;SA255;22.11.2024;1;150
590966;3;BA522;01.05.2024;2;240
252003;3;SA327;19.12.2024;2;300
758433;1;CA995;21.04.2024;4;760
559344;1;FO433;26.07.2024;2;460
190843;1;BO325;31.08.2024;1;300
196553;3;HE404;13.06.2024;3;750
592627;1;CA514;09.11.2024;2;380
961506;1;BA522;28.01.2024;1;120
396668;2;BO856;16.12.2024;4;1200
254221;2;FO455;15.08.2024;3;690
663955;2;SN257;06.05.2024;2;360
873368;2;HE460;04.03.2024;2;500
135212;1;CA842;18.06.2024;2;380
916830;3;HE562;13.07.2024;1;250
930066;3;FO333;24.01.2024;4;920
783743;3;BA473;03.08.2024;1;120
854347;3;HE562;06.11.2024;4;1000
726536;2;SN361;11.04.2024;1;180
639846;1;CA567;04.10.2024;2;380
643891;2;FO963;25.10.2024;1;230
766534;2;SN401;31.12.2024;3;540
150899;3;SN573;01.01.2024;4;720
159410;3;BA740;03.06.2024;4;480
690555;3;BO146;09.12.2024;3;900
798925;3;BA247;08.05.2024;3;360
874013;1;FO355;18.06.2024;3;690
902535;1;BO313;29.05.2024;4;1200
398885;1;BO114;02.09.2024;3;900
266285;2;BA221;28.02.2024;1;120
272918;1;BA141;24.08.2024;1;120
846657;2;SN710;12.03.2024;4;720
622275;3;FO988;27.11.2024;2;460
895552;1;SN735;29.06.2024;1;180
455331;3;SA515;22.02.2024;2;300
855835;1;SN611;03.08.2024;3;540
867661;3;SN992;22.01.2024;1;180
980719;3;SA911;30.10.2024;4;600
523762;1;BO526;13.10.2024;3;900
186078;1;SA725;31.08.2024;2;300
577164;3;HE206;31.12.2024;4;1000
757091;1;BO284;28.05.2024;1;300
828539;3;SA911;15.08.2024;4;600
425395;2;BO158;29.12.2024;4;1200
984461;3;FO540;30.11.2024;1;230
850422;3;CA842;24.03.2024;4;760
459778;2;BO838;17.05.2024;4;1200
653466;2;CA293;16.02.2024;2;380
431178;2;CA542;25.07.2024;2;380
927930;2;FO806;16.09.2024;3;690
626942;3;CA142;16.08.2024;3;570
464388;2;CA306;01.03.2024;1;190
971882;3;FO787;18.12.2024;4;920
497254;3;HE851;15.03.2024;2;500
565096;2;BA525;18.05.2024;1;120
231519;1;SN918;19.04.2024;4;720
458324;2;HE861;23.09.2024;4;1000
378235;1;BA525;13.07.2024;2;240
726737;2;FO704;15.01.2024;1;230
498140;3;BA740;29.05.2024;1;120
446436;1;HE627;07.06.2024;3;750
479045;3;FO437;26.05.2024;3;690
314399;2;HE783;28.08.2024;1;250
229615;2;SA255;11.04.2024;1;150
841092;1;BA818;18.06.2024;1;120
543630;1;HE460;19.05.2024;1;250
269824;1;HE292;08.04.2024;4;1000
799406;2;HE839;10.10.2024;1;250
832954;2;HE106;03.12.2024;3;750
391578;3;SA284;26.12.2024;1;150
355854;1;FO116;09.08.2024;3;690
371326;1;HE886;09.04.2024;1;250
274393;3;BO832;29.08.2024;2;600
941256;2;BA975;28.07.2024;2;240
754734;3;BA247;04.06.2024;3;360
281795;1;FO529;29.12.2024;1;230
288692;3;FO622;14.09.2024;4;920
652381;3;SN710;04.12.2024;1;180
325415;2;SA991;20.06.2024;4;600
462801;2;BA528;03.08.2024;4;480
958395;1;FO609;29.04.2024;2;460
175971;1;SN964;27.02.2024;1;180
385071;3;SN644;06.01.2024;2;360
679647;1;BA745;16.05.2024;4;480
815771;1;CA502;07.08.2024;1;190
179279;3;CA882;19.01.2024;2;380
536564;3;HE835;14.02.2024;3;750
194797;2;BA863;24.10.2024;1;120
830105;2;SN829;30.10.2024;2;360
715723;3;BO276;06.10.2024;3;900
778091;1;BA816;08.02.2024;1;120
652694;1;BO623;10.07.2024;2;600
199058;1;SA600;05.02.2024;2;300
291230;2;HE292;25.08.2024;2;500
980884;2;FO356;16.11.2024;3;690
838355;3;HE595;26.12.2024;1;250
159961;1;FO355;08.06.2024;1;230
943740;3;SA793;24.09.2024;1;150
202948;3;BA947;03.03.2024;2;240
336766;1;FO325;02.07.2024;2;460
296686;3;BA434;18.01.2024;4;480
563750;3;CA502;11.02.2024;2;380
426470;2;HE955;27.12.2024;1;250
323491;1;SA154;03.08.2024;4;600
831967;1;CA686;25.06.2024;4;760
293113;3;SN689;21.02.2024;3;540
493584;1;HE311;07.04.2024;4;1000
965396;2;BO915;05.08.2024;1;300
686632;1;CA389;06.08.2024;2;380
666718;3;SA437;26.11.2024;3;450
919777;2;BA941;16.12.2024;4;480
481909;3;SA627;07.08.2024;1;150
193757;1;FO356;09.08.2024;2;460
807077;2;FO685;13.08.2024;4;920
965395;2;SN703;16.10.2024;3;540
553050;3;BO431;04.04.2024;4;1200
939000;3;BA590;20.06.2024;2;240
962927;1;CA163;03.10.2024;4;760
277903;3;CA794;05.10.2024;1;190
188995;2;SN404;18.03.2024;3;540
522738;1;FO246;14.02.2024;1;230
892118;3;HE839;18.06.2024;4;1000
838493;3;SN329;15.08.2024;2;360
626062;1;FO356;29.09.2024;2;460
851843;3;SN992;26.11.2024;2;360
744711;1;CA794;12.10.2024;2;380
386577;2;HE320;03.09.2024;4;1000
888181;3;CA794;15.07.2024;4;760
404369;1;SA343;15.06.2024;3;450
198415;3;BO569;03.04.2024;1;300
389577;3;HE292;05.09.2024;3;750
966607;3;BA694;17.05.2024;1;120
336175;3;FO440;04.09.2024;1;230
660647;1;CA514;11.12.2024;4;760
422168;1;CA794;23.02.2024;3;570
150089;3;SN871;06.11.2024;3;540
502366;2;FO455;02.08.2024;1;230
163865;3;HE547;19.10.2024;4;1000
866028;1;BA499;06.05.2024;3;360
360769;1;BA221;11.06.2024;4;480
758671;2;FO540;14.02.2024;1;230
867535;1;SN688;16.04.2024;3;540
332323;1;BA528;01.05.2024;1;120
250341;3;CA633;31.10.2024;3;570
604781;1;BA745;08.06.2024;4;480
111684;3;FO588;20.05.2024;3;690
817906;2;SA934;08.12.2024;2;300
409842;3;SN497;26.01.2024;3;540
930680;1;BO934;26.11.2024;3;900
144762;2;BA661;21.03.2024;1;120
540232;1;BA736;23.12.2024;3;360
